1.523374e+00,-1.563694e+00,-1.017342e-01,-6.552643e-01,-1.849342e-01,-4.529440e-01,-2.074409e-01,2.250095e-01,2.287113e-01,-8.211194e-01,3.462200e-01
1.259548e+00,-2.260180e+00,-1.928881e-01,-2.659492e-01,6.308881e-01,-1.147740e+00,-1.048779e+00,-7.361125e-02,3.387899e-01,-4.674606e-01,1.253042e-01
2.095497e+00,-1.897735e+00,5.940273e-03,-3.051394e-01,5.944236e-01,-1.132717e+00,-1.122284e+00,2.537879e-01,8.540837e-01,-1.800231e-01,6.785169e-01
2.695096e+00,-2.038660e+00,-7.932084e-02,-3.017692e-01,4.039759e-01,-1.160385e+00,-9.538331e-01,2.473898e-01,7.148175e-01,-7.343320e-02,6.815388e-01
2.434181e+00,-2.433826e+00,-1.964437e-01,-6.211292e-01,7.141081e-01,-1.308858e+00,-1.328787e+00,3.742760e-01,8.220848e-01,-1.725778e-01,9.629607e-01
2.609023e+00,-2.536378e+00,2.207149e-01,-9.426901e-01,6.269766e-01,-1.260857e+00,-1.434910e+00,2.763319e-01,7.900675e-01,-6.796178e-02,9.070941e-01
2.654118e+00,-2.309724e+00,6.171021e-01,-4.474047e-01,8.690529e-01,-1.310416e+00,-1.723885e+00,2.456003e-01,9.800216e-01,-1.089400e-01,1.205934e+00
2.755040e+00,-2.204132e+00,1.727205e-01,-4.159541e-01,4.620799e-01,-9.599360e-01,-1.817086e+00,2.008436e-01,8.068768e-01,-1.064444e-01,1.100333e+00
2.570644e+00,-2.475356e+00,-1.864706e-01,-7.356251e-01,3.312399e-01,-1.583950e+00,-1.703704e+00,-3.553375e-01,7.179865e-01,-3.340475e-01,8.051633e-01
2.707090e+00,-2.256739e+00,-3.046205e-01,-4.113357e-01,2.852832e-01,-1.457046e+00,-1.618686e+00,-1.446382e-01,7.627135e-01,-5.733533e-02,9.171552e-01
2.761878e+00,-2.678780e+00,-6.575380e-01,-8.110658e-01,-6.094904e-02,-1.845685e+00,-1.791423e+00,-4.823308e-01,4.069283e-01,-3.529294e-01,6.501649e-01
3.013359e+00,-2.077779e+00,-3.983161e-01,-2.923924e-01,4.018268e-01,-1.610841e+00,-1.308275e+00,-2.009880e-01,8.588921e-01,1.618075e-02,8.257387e-01
3.051741e+00,-2.368871e+00,-3.508956e-01,-5.354954e-01,3.625129e-01,-1.746659e+00,-1.383010e+00,-3.484658e-01,7.854450e-01,1.727668e-01,1.215991e+00
2.933086e+00,-2.221515e+00,-5.319576e-01,-6.182979e-01,4.401711e-01,-2.141567e+00,-1.550824e+00,-4.841137e-01,4.502192e-01,-1.735376e-02,8.093800e-01
3.324573e+00,-2.045134e+00,-2.590391e-01,-7.408984e-01,5.745519e-01,-1.747944e+00,-1.340362e+00,-3.625953e-01,5.339881e-01,3.116711e-02,1.037274e+00
3.404298e+00,-2.148330e+00,-1.262158e-01,-6.646333e-01,6.849759e-01,-1.622913e+00,-1.315607e+00,-2.546862e-01,6.852719e-01,1.304717e-01,9.839459e-01
3.242966e+00,-1.914442e+00,-1.025837e-01,-1.061209e+00,7.386608e-01,-1.634302e+00,-1.468369e+00,-3.936918e-01,5.874863e-01,4.709315e-02,1.075210e+00
3.147594e+00,-1.869330e+00,-5.575771e-02,-9.984356e-01,4.794604e-01,-1.445889e+00,-1.686395e+00,-3.691266e-01,4.356670e-01,1.912371e-01,1.061220e+00
3.171119e+00,-1.634674e+00,-1.589779e-01,-1.318269e+00,5.299191e-01,-1.353965e+00,-1.528802e+00,-5.430511e-01,4.371238e-01,3.615657e-01,1.100838e+00
3.053375e+00,-1.627903e+00,-4.976243e-02,-1.244281e+00,3.352889e-01,-1.213657e+00,-1.616173e+00,-3.440705e-01,4.537006e-01,2.116245e-01,9.723975e-01
2.555151e+00,-1.900099e+00,-1.264497e-01,-1.836007e+00,-1.277787e-01,-1.266132e+00,-1.687920e+00,-6.819237e-01,2.713252e-01,2.475062e-01,1.133702e+00
2.927799e+00,-1.442163e+00,3.070233e-01,-1.367512e+00,1.229488e-01,-9.977604e-01,-1.789536e+00,-2.725341e-01,2.427717e-01,1.918190e-01,1.204679e+00
2.682585e+00,-1.493887e+00,2.441713e-01,-1.538249e+00,-3.240232e-03,-1.206539e+00,-1.377468e+00,-3.372417e-01,2.253230e-01,8.425291e-02,1.405955e+00
2.716985e+00,-1.793202e+00,5.623383e-02,-1.289531e+00,-2.064151e-01,-1.295994e+00,-1.490388e+00,-1.955441e-01,1.813704e-01,-9.493907e-02,1.253693e+00
2.827180e+00,-1.688730e+00,6.276754e-02,-1.211057e+00,-1.860629e-01,-1.271608e+00,-1.467864e+00,-3.186698e-01,2.799648e-01,-1.615272e-01,1.190179e+00
2.774533e+00,-1.870138e+00,8.014426e-02,-1.091200e+00,-1.337416e-01,-1.346893e+00,-1.703782e+00,-2.081275e-01,4.255595e-01,-2.320553e-01,1.107016e+00
2.721877e+00,-1.982594e+00,1.547360e-01,-1.143278e+00,-1.837631e-01,-1.348537e+00,-1.848917e+00,-3.185257e-01,3.174721e-01,-1.589797e-01,1.213287e+00
2.779886e+00,-2.014543e+00,1.609776e-01,-1.006067e+00,3.281177e-02,-1.510760e+00,-1.721577e+00,-2.217181e-01,5.268965e-01,-1.880673e-01,1.081506e+00
2.750746e+00,-2.281473e+00,-1.993592e-01,-1.130516e+00,-2.393577e-01,-1.696096e+00,-1.862703e+00,-2.450775e-01,3.367009e-01,-2.292997e-01,1.027743e+00
3.015101e+00,-2.236306e+00,-8.432371e-02,-8.154551e-01,1.049836e-02,-1.705763e+00,-1.655994e+00,-2.177713e-01,5.101516e-01,-4.720121e-03,1.017508e+00
2.819167e+00,-2.424180e+00,-1.752157e-01,-9.359128e-01,-1.789274e-01,-1.825541e+00,-1.867674e+00,-4.242238e-01,5.059274e-01,-1.578461e-01,8.226958e-01
3.151537e+00,-2.414811e+00,6.493344e-02,-7.370061e-01,-8.959920e-02,-1.587272e+00,-1.887927e+00,-1.908484e-01,7.047461e-01,-8.054923e-02,1.047162e+00
3.074183e+00,-2.453503e+00,6.787018e-02,-7.851078e-01,-1.517612e-02,-1.779447e+00,-1.728787e+00,-2.925968e-01,8.538584e-01,-2.341157e-01,9.491302e-01
2.925687e+00,-2.596869e+00,-9.607221e-02,-9.057477e-01,-2.294491e-01,-1.950884e+00,-1.878717e+00,-4.183175e-01,6.271678e-01,-4.164576e-01,8.093209e-01
3.309727e+00,-2.710328e+00,3.686511e-02,-5.872104e-01,-4.368975e-02,-1.844445e+00,-1.846400e+00,-2.366155e-01,8.271576e-01,-2.421748e-01,1.061702e+00
3.139301e+00,-2.670013e+00,-1.394078e-01,-6.815915e-01,-1.723798e-01,-2.030524e+00,-1.708950e+00,-3.629555e-01,7.505773e-01,-2.351281e-01,1.064427e+00
3.135332e+00,-2.795604e+00,-1.896162e-01,-6.257320e-01,-1.402403e-01,-2.171303e+00,-1.760655e+00,-2.885209e-01,7.709145e-01,-2.637643e-01,9.283049e-01
3.299765e+00,-2.614877e+00,-5.603461e-02,-4.581188e-01,-1.143037e-01,-1.878159e+00,-1.770415e+00,-1.836574e-01,6.761058e-01,-1.578220e-01,1.024732e+00
3.159720e+00,-2.868967e+00,-1.707737e-01,-4.465675e-01,-2.238887e-01,-2.057043e+00,-1.926240e+00,-2.114429e-01,6.943399e-01,-1.977025e-01,9.175369e-01
3.102800e+00,-2.691088e+00,-1.685549e-01,-3.743691e-01,-1.403865e-01,-2.028816e+00,-1.855362e+00,-2.594748e-01,7.215302e-01,-1.299123e-01,9.230013e-01
3.169001e+00,-2.829011e+00,-3.336517e-01,-3.653678e-01,-2.931570e-01,-2.147835e+00,-1.916201e+00,-2.919424e-01,6.402619e-01,-3.805535e-01,7.141663e-01
3.197819e+00,-2.789090e+00,-3.588048e-01,-2.404730e-01,-2.377577e-01,-1.992112e+00,-1.836263e+00,-2.184670e-01,6.466785e-01,-1.746789e-01,7.632727e-01
3.116553e+00,-2.813456e+00,-3.339123e-01,-2.085649e-01,-1.736436e-01,-2.017426e+00,-1.789144e+00,-2.991818e-01,7.643435e-01,-4.838708e-02,8.829447e-01
3.131236e+00,-3.041308e+00,-3.692900e-01,-2.198719e-01,-2.601533e-01,-1.984152e+00,-2.041346e+00,-2.338123e-01,7.241298e-01,-1.749629e-01,9.169508e-01
3.059898e+00,-3.010216e+00,-4.068734e-01,-3.526981e-01,-2.305253e-01,-1.967096e+00,-1.992886e+00,-3.392814e-01,6.741141e-01,-2.390408e-01,8.492009e-01
3.118692e+00,-3.187674e+00,-4.183986e-01,-3.042716e-01,-1.899010e-01,-1.981928e+00,-1.987076e+00,-3.424098e-01,7.664983e-01,-3.011186e-01,8.394419e-01
3.174405e+00,-3.205442e+00,-3.851122e-01,-3.359122e-01,-2.523429e-01,-1.879791e+00,-1.938303e+00,-3.920679e-01,6.617383e-01,-2.028359e-01,8.988405e-01
3.096414e+00,-3.187472e+00,-4.441015e-01,-2.107886e-01,-8.831587e-02,-2.092557e+00,-1.973396e+00,-4.204058e-01,7.217629e-01,-2.536272e-01,8.507773e-01
3.179363e+00,-3.267704e+00,-4.516934e-01,-1.926388e-01,-2.306155e-01,-1.938403e+00,-1.856044e+00,-4.635847e-01,6.223652e-01,-1.537045e-01,8.728253e-01
3.406070e+00,-3.384544e+00,-4.724505e-01,-2.401456e-01,-2.049343e-01,-1.811910e+00,-2.018114e+00,-2.683317e-01,6.152714e-01,-1.768405e-01,7.510937e-01
3.325053e+00,-3.334003e+00,-5.206191e-01,-3.475286e-01,-8.257452e-02,-1.968903e+00,-1.984641e+00,-3.700254e-01,6.169308e-01,-2.284316e-01,7.362514e-01
3.380524e+00,-3.310941e+00,-4.789398e-01,-2.552430e-01,-1.041935e-01,-1.880540e+00,-2.063036e+00,-3.154982e-01,6.109527e-01,-1.647738e-01,8.378743e-01
3.360620e+00,-3.326834e+00,-4.850206e-01,-2.249432e-01,-1.108471e-01,-1.918119e+00,-2.161072e+00,-2.819645e-01,6.024749e-01,-1.926950e-01,8.294127e-01
3.288442e+00,-3.210003e+00,-4.813046e-01,-3.188415e-01,-1.436839e-01,-1.889092e+00,-1.949129e+00,-3.859776e-01,5.775884e-01,-1.647354e-01,7.926652e-01
3.398736e+00,-3.366541e+00,-5.122671e-01,-3.031129e-01,-1.573776e-01,-1.899016e+00,-1.997542e+00,-2.794992e-01,6.136998e-01,-2.630332e-01,7.329935e-01
3.351044e+00,-3.258948e+00,-5.312914e-01,-3.409446e-01,-2.117450e-01,-1.834989e+00,-2.033190e+00,-3.245357e-01,5.260334e-01,-2.266100e-01,7.939038e-01
3.312810e+00,-3.239463e+00,-4.958270e-01,-2.095411e-01,-5.079456e-02,-1.974994e+00,-2.022647e+00,-3.685893e-01,6.608995e-01,-1.888374e-01,7.912161e-01
3.340323e+00,-3.316780e+00,-5.182695e-01,-2.632641e-01,-1.801153e-01,-1.886404e+00,-2.078669e+00,-3.625381e-01,5.680616e-01,-1.612394e-01,8.058558e-01
3.463093e+00,-3.331062e+00,-4.842346e-01,-2.482642e-01,-1.485398e-01,-1.849493e+00,-2.021091e+00,-3.192186e-01,6.131164e-01,-2.176598e-01,7.893402e-01
3.298685e+00,-3.276673e+00,-6.261170e-01,-2.740447e-01,-1.467478e-01,-1.951309e+00,-1.964962e+00,-3.537223e-01,6.132183e-01,-2.160414e-01,6.541512e-01
3.379499e+00,-3.203433e+00,-5.883132e-01,-2.246721e-01,-1.760306e-01,-1.842978e+00,-2.057265e+00,-2.685271e-01,5.853203e-01,-2.170205e-01,7.927980e-01
3.374201e+00,-3.318646e+00,-4.894280e-01,-1.651378e-01,-1.339403e-01,-1.950542e+00,-2.119643e+00,-3.240022e-01,6.409352e-01,-1.992181e-01,7.864996e-01
3.279986e+00,-3.201828e+00,-5.708808e-01,-2.884685e-01,-1.521478e-01,-1.907426e+00,-1.965368e+00,-4.051648e-01,5.835416e-01,-1.816004e-01,7.589238e-01
3.420318e+00,-3.306572e+00,-5.645705e-01,-2.276448e-01,-1.038955e-01,-1.880338e+00,-2.068516e+00,-2.543343e-01,6.510522e-01,-2.637822e-01,7.707588e-01
3.359989e+00,-3.272875e+00,-6.156987e-01,-2.903591e-01,-1.280573e-01,-1.878602e+00,-2.102323e+00,-2.715371e-01,5.701397e-01,-2.480494e-01,7.949571e-01
3.351869e+00,-3.256240e+00,-5.197352e-01,-2.728484e-01,6.453680e-03,-1.992883e+00,-2.030231e+00,-3.062947e-01,6.788296e-01,-2.405714e-01,8.150091e-01
3.354240e+00,-3.307449e+00,-4.753068e-01,-2.293940e-01,-1.126774e-01,-1.930969e+00,-2.163937e+00,-2.833587e-01,6.166869e-01,-2.296077e-01,8.528436e-01
3.383149e+00,-3.214368e+00,-5.653528e-01,-2.850956e-01,-1.068596e-01,-1.858012e+00,-2.085802e+00,-2.042713e-01,5.799707e-01,-2.720861e-01,8.214697e-01
3.322391e+00,-3.284324e+00,-5.676742e-01,-3.297870e-01,-6.804851e-02,-1.965081e+00,-2.010935e+00,-2.854084e-01,6.378735e-01,-2.922460e-01,7.157285e-01
3.391243e+00,-3.252029e+00,-4.949219e-01,-3.196500e-01,-1.483115e-01,-1.806789e+00,-2.090107e+00,-2.758941e-01,5.345518e-01,-1.819815e-01,9.047396e-01
3.371752e+00,-3.303550e+00,-4.893247e-01,-2.179715e-01,-6.497453e-02,-1.923145e+00,-2.135020e+00,-2.806725e-01,6.352519e-01,-2.157483e-01,8.414806e-01
3.285738e+00,-3.218158e+00,-5.152426e-01,-3.567926e-01,-6.588819e-02,-1.956648e+00,-2.039742e+00,-3.685866e-01,5.911290e-01,-2.212261e-01,8.328751e-01
3.439939e+00,-3.329907e+00,-4.919045e-01,-2.812363e-01,-1.368780e-01,-1.833513e+00,-2.075751e+00,-2.151129e-01,6.098635e-01,-2.585318e-01,8.150283e-01
3.356183e+00,-3.318973e+00,-5.250468e-01,-3.364953e-01,-1.747826e-01,-1.880758e+00,-1.995044e+00,-3.086712e-01,5.940110e-01,-2.515597e-01,7.592160e-01
3.318915e+00,-3.223763e+00,-4.598960e-01,-2.794324e-01,-6.756919e-02,-1.942787e+00,-1.997754e+00,-3.571357e-01,6.355670e-01,-1.921137e-01,7.879382e-01
3.403599e+00,-3.349922e+00,-5.083163e-01,-2.157050e-01,-1.472491e-01,-1.885452e+00,-2.181797e+00,-2.840500e-01,6.003329e-01,-2.245753e-01,8.309402e-01
3.380351e+00,-3.296722e+00,-4.973193e-01,-3.131523e-01,-1.538031e-01,-1.859558e+00,-1.994894e+00,-3.952969e-01,5.964024e-01,-1.997781e-01,7.780568e-01
3.367051e+00,-3.329954e+00,-5.256241e-01,-2.731979e-01,-7.832927e-02,-1.959715e+00,-1.941602e+00,-3.902388e-01,6.862460e-01,-2.290779e-01,6.982578e-01
3.413915e+00,-3.313890e+00,-5.532534e-01,-2.730468e-01,-2.631168e-01,-1.776121e+00,-2.035514e+00,-3.469095e-01,5.577420e-01,-1.907517e-01,7.787240e-01
3.371857e+00,-3.259491e+00,-5.135306e-01,-1.845513e-01,-9.279310e-02,-1.945741e+00,-2.054599e+00,-3.302643e-01,6.731060e-01,-2.243615e-01,7.426256e-01
3.272410e+00,-3.260860e+00,-5.211892e-01,-2.479630e-01,-1.413804e-01,-1.964567e+00,-2.003303e+00,-4.246236e-01,6.237632e-01,-1.815407e-01,7.057673e-01
3.457228e+00,-3.367796e+00,-5.145106e-01,-2.212528e-01,-2.303790e-01,-1.776174e+00,-2.084040e+00,-2.660903e-01,6.052155e-01,-2.224430e-01,7.558441e-01
3.344885e+00,-3.346130e+00,-5.442042e-01,-2.950615e-01,-1.367833e-01,-1.910201e+00,-2.024110e+00,-3.566525e-01,6.398409e-01,-2.450248e-01,7.166782e-01
3.310058e+00,-3.236641e+00,-5.194117e-01,-3.003140e-01,-7.653688e-02,-1.903281e+00,-1.998182e+00,-3.757175e-01,6.387657e-01,-1.905042e-01,8.045598e-01
3.426768e+00,-3.342604e+00,-4.636400e-01,-1.835788e-01,-1.363665e-01,-1.839619e+00,-2.194039e+00,-2.539131e-01,6.335123e-01,-2.302471e-01,8.511040e-01
3.324120e+00,-3.256225e+00,-4.346195e-01,-3.377675e-01,-1.531579e-01,-1.864407e+00,-2.001377e+00,-3.854912e-01,5.834782e-01,-1.851600e-01,8.237718e-01
3.316008e+00,-3.258011e+00,-5.330576e-01,-2.861812e-01,-1.072738e-01,-1.900123e+00,-1.995498e+00,-2.748149e-01,6.451494e-01,-2.670848e-01,7.114156e-01
3.409718e+00,-3.329793e+00,-5.362523e-01,-3.481766e-01,-2.244437e-01,-1.789112e+00,-2.134475e+00,-2.549384e-01,5.545822e-01,-2.892157e-01,8.456946e-01
3.346714e+00,-3.246403e+00,-4.802473e-01,-2.478774e-01,-5.715358e-02,-1.903230e+00,-2.093942e+00,-2.968826e-01,6.322611e-01,-2.276318e-01,8.435658e-01
3.245583e+00,-3.242999e+00,-5.309680e-01,-2.819985e-01,-8.533663e-02,-1.948610e+00,-2.100967e+00,-3.544042e-01,6.115926e-01,-2.109314e-01,8.055240e-01
3.435489e+00,-3.281756e+00,-4.857388e-01,-2.617821e-01,-1.627100e-01,-1.768489e+00,-2.140779e+00,-2.280467e-01,5.803140e-01,-2.273569e-01,8.801062e-01
3.340032e+00,-3.252623e+00,-5.902645e-01,-2.826906e-01,-8.948313e-02,-1.887029e+00,-2.080613e+00,-2.170768e-01,6.127069e-01,-2.762196e-01,7.563990e-01
3.301732e+00,-3.200547e+00,-5.472647e-01,-3.591776e-01,-1.168978e-01,-1.907354e+00,-1.986738e+00,-3.351815e-01,5.921445e-01,-2.430172e-01,7.833219e-01
3.429990e+00,-3.295475e+00,-4.789852e-01,-1.194211e-01,-1.669757e-01,-1.819054e+00,-2.246753e+00,-1.833416e-01,6.122780e-01,-2.251028e-01,8.714726e-01
3.290167e+00,-3.205286e+00,-5.981570e-01,-3.023358e-01,-1.319749e-01,-1.902839e+00,-2.084655e+00,-3.215977e-01,5.551634e-01,-2.344008e-01,7.890978e-01
3.343110e+00,-3.248774e+00,-5.663232e-01,-2.439944e-01,-6.569056e-02,-1.927268e+00,-1.996138e+00,-3.216714e-01,6.797165e-01,-2.389532e-01,7.198545e-01
3.472387e+00,-3.402251e+00,-5.742311e-01,-2.451016e-01,-2.338677e-01,-1.794122e+00,-2.159109e+00,-2.575949e-01,5.790854e-01,-2.661458e-01,8.146749e-01
3.330805e+00,-3.270917e+00,-5.472145e-01,-2.436207e-01,-1.140615e-01,-1.931170e+00,-1.992533e+00,-3.808579e-01,6.621123e-01,-2.160480e-01,7.395386e-01
3.307035e+00,-3.268970e+00,-5.075743e-01,-2.254963e-01,-6.916849e-02,-2.019792e+00,-2.056657e+00,-3.886524e-01,6.870209e-01,-2.642477e-01,7.642098e-01
3.478326e+00,-3.341035e+00,-4.822012e-01,-2.682778e-01,-2.319045e-01,-1.768080e+00,-2.107097e+00,-2.678424e-01,5.730831e-01,-2.360732e-01,8.362005e-01
3.335014e+00,-3.303827e+00,-5.448524e-01,-2.593922e-01,-1.392934e-01,-1.895086e+00,-1.991324e+00,-3.093254e-01,6.582964e-01,-2.397371e-01,6.764890e-01
3.241490e+00,-3.222490e+00,-5.654503e-01,-3.055318e-01,-1.916686e-01,-1.853040e+00,-2.026529e+00,-3.866466e-01,5.565283e-01,-1.887310e-01,7.437115e-01
3.460857e+00,-3.377871e+00,-4.586501e-01,-1.657270e-01,-1.934052e-01,-1.764685e+00,-2.231851e+00,-2.122777e-01,5.965554e-01,-1.965064e-01,8.630766e-01
3.258346e+00,-3.263698e+00,-4.994132e-01,-2.877336e-01,-1.413499e-01,-1.920791e+00,-2.083781e+00,-3.899449e-01,6.162406e-01,-2.014618e-01,8.095593e-01
3.312653e+00,-3.266097e+00,-4.594440e-01,-2.978121e-01,-1.135653e-01,-1.883506e+00,-1.963647e+00,-3.340134e-01,6.357930e-01,-2.096290e-01,7.471093e-01
3.449141e+00,-3.418556e+00,-4.962890e-01,-2.849490e-01,-2.891079e-01,-1.730955e+00,-2.146513e+00,-1.939777e-01,5.609656e-01,-2.656624e-01,8.166488e-01
3.296527e+00,-3.227468e+00,-4.643340e-01,-3.197466e-01,-1.263200e-01,-1.881976e+00,-2.013775e+00,-3.547943e-01,6.120309e-01,-2.079138e-01,7.949983e-01
3.258487e+00,-3.281389e+00,-4.570726e-01,-2.309563e-01,-8.059904e-02,-1.946789e+00,-2.105135e+00,-3.528947e-01,6.503412e-01,-1.831998e-01,7.933307e-01
3.450989e+00,-3.357459e+00,-4.325919e-01,-2.919380e-01,-2.700256e-01,-1.690601e+00,-2.164013e+00,-2.831886e-01,5.405292e-01,-1.842671e-01,9.256969e-01
3.347506e+00,-3.303510e+00,-4.752689e-01,-2.651781e-01,-8.856067e-02,-1.872096e+00,-2.010508e+00,-3.156040e-01,6.664386e-01,-2.161316e-01,7.337504e-01
3.337773e+00,-3.332834e+00,-5.177103e-01,-4.033316e-01,-1.336315e-01,-1.908508e+00,-1.996500e+00,-3.880825e-01,6.037565e-01,-2.715766e-01,7.590589e-01
3.468209e+00,-3.325444e+00,-4.852892e-01,-1.809790e-01,-2.003137e-01,-1.770129e+00,-2.219619e+00,-1.819181e-01,5.931269e-01,-2.526499e-01,8.301673e-01
3.290416e+00,-3.316366e+00,-4.537478e-01,-2.473012e-01,-1.189000e-01,-1.964313e+00,-2.071490e+00,-3.924205e-01,6.534405e-01,-1.741660e-01,7.777604e-01
3.383249e+00,-3.290666e+00,-5.161644e-01,-2.887298e-01,-1.099697e-01,-1.894385e+00,-1.988855e+00,-3.491848e-01,6.565782e-01,-2.427247e-01,7.614123e-01
3.550287e+00,-3.428017e+00,-5.029084e-01,-2.425449e-01,-1.683587e-01,-1.804360e+00,-2.131850e+00,-2.462143e-01,6.412394e-01,-2.889594e-01,7.973331e-01
3.353465e+00,-3.244093e+00,-5.723679e-01,-3.262832e-01,-9.744575e-02,-1.916749e+00,-1.996326e+00,-3.996915e-01,6.204407e-01,-2.337694e-01,7.870062e-01
3.367929e+00,-3.267009e+00,-5.281578e-01,-1.948195e-01,-5.843914e-02,-1.961991e+00,-2.064081e+00,-3.471034e-01,6.811543e-01,-2.358048e-01,7.528294e-01
3.446857e+00,-3.339402e+00,-4.895351e-01,-2.501797e-01,-2.432159e-01,-1.797860e+00,-2.191259e+00,-2.920766e-01,5.583510e-01,-2.368382e-01,8.695027e-01
3.393693e+00,-3.259396e+00,-5.455095e-01,-3.014009e-01,-4.700303e-02,-1.943702e+00,-1.991948e+00,-2.780826e-01,6.727391e-01,-3.110188e-01,7.391806e-01
3.352250e+00,-3.270388e+00,-5.507374e-01,-3.437798e-01,-1.206180e-01,-1.906782e+00,-2.011107e+00,-3.165302e-01,6.185356e-01,-2.866193e-01,7.426177e-01
3.435785e+00,-3.283576e+00,-5.057788e-01,-1.744127e-01,-2.165415e-01,-1.726358e+00,-2.221044e+00,-2.101330e-01,5.716110e-01,-2.274383e-01,8.874176e-01
3.298225e+00,-3.262316e+00,-5.054565e-01,-2.674638e-01,-4.706240e-02,-1.964958e+00,-2.109446e+00,-3.369575e-01,6.335122e-01,-2.168889e-01,8.025961e-01
3.299771e+00,-3.211461e+00,-5.244237e-01,-3.368035e-01,-1.170029e-01,-1.883941e+00,-2.079146e+00,-3.452969e-01,5.816729e-01,-2.420239e-01,8.273751e-01
3.456284e+00,-3.380082e+00,-5.079038e-01,-2.519726e-01,-2.243874e-01,-1.755714e+00,-2.177748e+00,-1.903943e-01,5.708648e-01,-2.972415e-01,7.796119e-01
3.268489e+00,-3.236028e+00,-4.996470e-01,-4.137406e-01,-1.612900e-01,-1.876047e+00,-1.955429e+00,-3.851529e-01,5.781274e-01,-2.377699e-01,7.821472e-01
3.334327e+00,-3.256191e+00,-4.412797e-01,-2.189924e-01,-6.813613e-02,-1.917427e+00,-2.089163e+00,-2.922295e-01,6.725573e-01,-2.416401e-01,8.249783e-01
3.378484e+00,-3.348901e+00,-4.685703e-01,-2.792883e-01,-1.935567e-01,-1.811275e+00,-2.184667e+00,-2.799376e-01,5.871244e-01,-2.139449e-01,8.948376e-01
3.328077e+00,-3.296199e+00,-4.762713e-01,-2.952147e-01,-8.010526e-02,-1.899087e+00,-2.001516e+00,-3.409195e-01,6.594450e-01,-2.183088e-01,7.477644e-01
3.322990e+00,-3.353910e+00,-5.081921e-01,-3.057448e-01,-1.263768e-01,-1.903991e+00,-2.016274e+00,-3.603608e-01,6.437318e-01,-2.336516e-01,7.326484e-01
